0100011	Lot's	46
0100011	Alot	47
0100011	Multiple	49
0100011	Lack	51
0100011	Waste	55
0100011	Hats	56
0100011	Moral	62
0100011	Scale	70
0100011	Few	79
0100011	Biggest	87
0100011	Variety	88
0100011	Sort	98
0100011	Fourth	101
0100011	Late	196
0100011	Final	197
0100011	Funny	222
0100011	Part	237
0100011	Word	249
0100011	Outside	255
0100011	Neither	274
0100011	Tons	300
0100011	Speaking	348
0100011	Third	352
0100011	Several	400
0100011	Full	430
0100011	None	483
0100011	Taste	549
0100011	Plenty	573
0100011	Kind	592
0100011	Any	736
0100011	Four	765
0100011	Long	839
0100011	Three	953
0100011	Many	1023
0100011	Out	1045
0100011	Second	1098
0100011	Each	1342
0100011	Instead	1358
0100011	Last	1896
0100011	Lots	1916
0100011	Next	2333
0100011	Two	2380
0100011	Another	2472
0100011	Every	3088
0100011	Most	3312
0100011	Some	4566
0100011	One	10146
0100011	First	5594
010010	-My	30
010010	My	45320
010010	Personal	123
010011	Endless	22
010011	+The	22
010011	Canned	23
010011	Boiled	30
010011	Fellow	39
010011	THe	90
010011	Generous	118
010011	-The	479
010011	Her	925
010011	His	1041
010011	Your	1411
010011	The	269944
010011	Their	13174
0101000	-We	23
0101000	Randomly	24
0101000	Lesson	75
0101000	We	50052
0101000	They've	1247
01010010	THey	30
01010010	-They	130
01010010	They'll	355
01010010	They	58948
01010011	Haters	21
01010011	Adults	24
01010011	Y'all	26
01010011	Anybody	35
01010011	Patrons	47
01010011	-You	48
01010011	Weekends	56
01010011	Customers	61
01010011	Vegetarians	80
01010011	Words	116
01010011	Lines	164
01010011	Students	181
01010011	Others	266
01010011	Anyone	399
01010011	People	1663
01010011	You	22872
01010100	Wifey	26
01010100	Bf	39
01010100	Somebody	60
01010100	Freshly	75
01010100	nuff	100
01010100	Wife	131
01010100	Nuff	143
01010100	Husband	160
01010100	Whoever	176
01010100	Boyfriend	176
01010100	Nobody	212
01010100	Hubby	231
01010100	Enough	318
01010100	Someone	582
01010100	Who	1701
01010100	That	8887
01010100	She	12264
01010100	He	12827
01010101	Layout	20
01010101	Product	20
01010101	Patience	20
01010101	Clientele	21
01010101	Hers	21
01010101	Website	22
01010101	Boyles	22
01010101	Seasoning	22
01010101	-Parking	23
01010101	Check-in	24
01010101	-Food	27
01010101	Host	27
01010101	Take-out	31
01010101	Vibe	31
01010101	Membership	31
01010101	Ours	32
01010101	Consistency	34
01010101	Texture	35
01010101	-It	36
01010101	-Service	41
01010101	Rumor	42
01010101	Lighting	44
01010101	Fact	48
01010101	Broth	52
01010101	Quantity	53
01010101	Cleanliness	58
01010101	Cover	59
01010101	Cashier	65
01010101	Security	65
01010101	Frosting	75
01010101	Thing	83
01010101	Environment	83
01010101	Admission	83
01010101	Interior	89
01010101	Crowd	92
01010101	Presentation	112
01010101	Downside	115
01010101	Bathroom	124
01010101	Pricing	133
01010101	Flavor	137
01010101	Problem	140
01010101	Everybody	147
01010101	Owner	162
01010101	Downstairs	167
01010101	Server	171
01010101	Ambience	171
01010101	Management	181
01010101	Bartender	190
01010101	Selection	192
01010101	Waiter	197
01010101	Friend	208
01010101	Waitress	263
01010101	Delivery	278
01010101	Mine	287
01010101	Seating	430
01010101	Decor	458
01010101	Location	461
01010101	Menu	485
01010101	Ambiance	503
01010101	Dessert	604
01010101	Atmosphere	885
01010101	Price	1238
01010101	Which	1663
01010101	Everyone	2402
01010101	Parking	2820
01010101	Everything	5143
01010101	Food	6930
01010101	It	62176
01010101	Service	8599
01010110	This	52434
01010110	-This	32
01010111	Managers	20
01010111	Omelets	20
01010111	Yours	20
01010111	Members	21
01010111	Cheesesteaks	21
01010111	Booths	21
01010111	Chairs	22
01010111	Omelettes	22
01010111	Pastas	22
01010111	Outlets	22
01010111	Condiments	22
01010111	Floors	23
01010111	Falafels	23
01010111	Walls	23
01010111	Deserts	24
01010111	Glasses	25
01010111	Sodas	25
01010111	Mains	27
01010111	Booze	27
01010111	Beverages	28
01010111	Products	28
01010111	Beds	29
01010111	Options	30
01010111	Menus	31
01010111	Maintenance	31
01010111	Facilities	32
01010111	Orders	35
01010111	Milkshakes	38
01010111	Haircuts	38
01010111	Baristas	39
01010111	Restrooms	39
01010111	-There	40
01010111	Smoothies	41
01010111	Theirs	41
01010111	Apps	45
01010111	Workers	48
01010111	Below	52
01010111	Clothes	53
01010111	Sauces	53
01010111	Chances	54
01010111	Meats	56
01010111	Calzones	57
01010111	Waitresses	58
01010111	Waiters	62
01010111	Items	65
01010111	Meals	66
01010111	Owners	67
01010111	Tickets	74
01010111	Seats	76
01010111	Pastries	79
01010111	Classes	80
01010111	Slices	81
01010111	Plates	86
01010111	Soups	86
01010111	Wines	89
01010111	Ingredients	91
01010111	Favorites	92
01010111	Pizzas	98
01010111	Veggies	101
01010111	Reservations	103
01010111	Waitstaff	104
01010111	Sides	111
01010111	Employees	123
01010111	Gone	125
01010111	Rooms	130
01010111	Highlights	133
01010111	Cocktails	136
01010111	Bathrooms	136
01010111	Toppings	138
01010111	Hours	142
01010111	Beers	149
01010111	Dishes	154
01010111	Bartenders	162
01010111	Tables	173
01010111	Flavors	177
01010111	Servers	192
01010111	Appetizers	241
01010111	Entrees	251
01010111	Desserts	269
01010111	Salads	273
01010111	Sandwiches	454
01010111	Burgers	607
01010111	Portions	666
01010111	Those	910
01010111	Drinks	1009
01010111	Here	1273
01010111	Staff	1420
01010111	Prices	2272
01010111	There	21743
01010111	These	3089
01011000	Amongst	20
01011000	WIth	20
01011000	Chose	20
01011000	Quit	20
01011000	Received	22
01011000	Attended	23
01011000	Reviewing	23
01011000	Spending	24
01011000	Scratch	25
01011000	Hearing	29
01011000	Saving	30
01011000	Join	30
01011000	Offers	30
01011000	Noticed	32
01011000	Kept	33
01011000	Serves	36
01011000	Steer	37
01011000	Grabbed	37
01011000	Purchased	38
01011000	Doing	39
01011000	Buying	42
01011000	Cue	45
01011000	Towards	48
01011000	Ignore	50
01011000	Needs	51
01011000	Shared	57
01011000	Regarding	57
01011000	Against	59
01011000	Paying	60
01011000	Per	63
01011000	Paid	66
01011000	Spend	66
01011000	Needed	67
01011000	Using	69
01011000	Spent	75
01011000	Nearly	75
01011000	Across	79
01011000	Adding	80
01011000	Visiting	80
01011000	Split	82
01011000	Near	83
01011000	Onto	83
01011000	Including	83
01011000	Know	95
01011000	Making	99
01011000	Takes	105
01011000	Heard	105
01011000	Throughout	110
01011000	Through	111
01011000	Knowing	112
01011000	Strike	117
01011000	Brought	117
01011000	Choose	117
01011000	Bought	120
01011000	Taking	121
01011000	Where's	136
01011000	Among	139
01011000	Use	141
01011000	Find	145
01011000	Enjoyed	148
01011000	Finding	156
01011000	Read	214
01011000	Saw	214
01011000	Around	223
01011000	Grab	237
01011000	Within	240
01011000	Forget	308
01011000	Imagine	323
01011000	Has	326
01011000	Getting	351
01011000	Between	379
01011000	Without	398
01011000	Minus	435
01011000	Save	445
01011000	Add	541
01011000	Given	550
01011000	Took	565
01011000	Unlike	633
01011000	Worth	683
01011000	About	686
01011000	Bring	723
01011000	Over	796
01011000	Upon	824
01011000	Take	1016
01011000	Ordered	1025
01011000	Here's	1159
01011000	During	1189
01011000	Got	1288
01011000	Despite	1366
01011000	Get	2386
01011000	From	2409
01011000	Had	2972
01011000	With	3873
01011000	On	7136
01011000	In	12613
01011000	After	10062
01011000	For	15308
01011001	Fixed	20
01011001	Turning	20
01011001	Passing	20
01011001	Says	20
01011001	Breaking	20
01011001	Create	20
01011001	Bringing	20
01011001	Passed	20
01011001	Speak	20
01011001	Option	20
01011001	Figure	20
01011001	Praise	21
01011001	Missed	21
01011001	Pack	21
01011001	Charge	22
01011001	Playing	23
01011001	Accompanied	24
01011001	Charged	24
01011001	Sample	24
01011001	Washed	24
01011001	Knock	25
01011001	Picking	25
01011001	Missing	25
01011001	Seat	25
01011001	Hanging	25
01011001	Cutting	25
01011001	Feed	25
01011001	Pull	25
01011001	Covered	26
01011001	Fear	26
01011001	Sent	26
01011001	Shout	27
01011001	Share	27
01011001	Stepping	28
01011001	Catch	28
01011001	Caught	28
01011001	Toss	28
01011001	Hits	28
01011001	Request	28
01011001	Ran	29
01011001	Heads	30
01011001	Included	31
01011001	Leaving	31
01011001	Loves	32
01011001	Compare	32
01011001	Finish	32
01011001	Into	32
01011001	Drinking	33
01011001	Nevermind	33
01011001	Bless	34
01011001	Hurry	34
01011001	Comparing	34
01011001	Checking	34
01011001	Hang	34
01011001	Entering	35
01011001	Pictures	36
01011001	Loving	37
01011001	Wake	37
01011001	Discovered	37
01011001	Suck	37
01011001	Shut	38
01011001	Popped	38
01011001	Past	39
01011001	Fill	39
01011001	Owned	40
01011001	Dig	40
01011001	Followed	40
01011001	Meet	41
01011001	Showed	42
01011001	Putting	43
01011001	Behind	44
01011001	Earlier	44
01011001	Serve	44
01011001	Seated	45
01011001	How's	45
01011001	Everyday	46
01011001	Saved	46
01011001	Drove	47
01011001	Learn	47
01011001	Halfway	47
01011001	Situated	48
01011001	Wear	50
01011001	Lower	51
01011001	Hold	52
01011001	Treat	52
01011001	Who's	54
01011001	Calling	54
01011001	Build	55
01011001	Help	56
01011001	Pair	56
01011001	Turned	57
01011001	Writing	58
01011001	Hardly	60
01011001	Rest	61
01011001	Set	62
01011001	Stumbled	62
01011001	Following	63
01011001	Finished	63
01011001	Standing	64
01011001	Fix	66
01011001	Combine	66
01011001	Driving	66
01011001	Keeping	69
01011001	Follow	70
01011001	Beats	70
01011001	Told	71
01011001	Checked	71
01011001	Somewhere	72
01011001	Wash	72
01011001	Picked	72
01011001	Straight	72
01011001	Nestled	73
01011001	Dropped	76
01011001	Turn	78
01011001	Suffice	78
01011001	Giving	80
01011001	Couple	86
01011001	Beat	93
01011001	Number	94
01011001	Case	100
01011001	Growing	101
01011001	Watching	102
01011001	Hate	103
01011001	Consider	103
01011001	Ended	107
01011001	Screw	110
01011001	Sign	110
01011001	Liked	113
01011001	Gave	115
01011001	Thinking	116
01011001	Cut	116
01011001	Picture	119
01011001	Leave	123
01011001	Support	129
01011001	Pay	131
01011001	Possibly	137
01011001	Throw	144
01011001	Called	150
01011001	Tell	151
01011001	Visited	154
01011001	Recommend	158
01011001	Left	158
01011001	Visit	160
01011001	Enter	161
01011001	Hit	167
01011001	Step	171
01011001	Reading	171
01011001	Met	183
01011001	Off	188
01011001	Often	194
01011001	Thumbs	195
01011001	Isn't	197
01011001	Believe	202
01011001	Easily	206
01011001	Walked	214
01011001	Under	217
01011001	Put	227
01011001	Pick	250
01011001	Beyond	262
01011001	Walk	266
01011001	Skip	271
01011001	Found	292
01011001	Watch	303
01011001	Hope	320
01011001	Turns	329
01011001	Made	384
01011001	Beware	411
01011001	Call	450
01011001	Walking	452
01011001	Does	478
01011001	Half	523
01011001	Think	525
01011001	Avoid	531
01011001	Stop	536
01011001	Eat	539
01011001	Stopped	601
01011001	Located	614
01011001	Tried	668
01011001	Give	733
01011001	Keep	789
01011001	Order	790
01011001	Loved	946
01011001	Was	1419
01011001	Check	1627
01011001	Is	1766
01011001	By	2032
01011001	Try	2475
01011001	Both	3439
01011001	Love	4534
01011001	All	11084
01011001	At	6126
010110100	Staying	20
010110100	Taken	22
010110100	Spoke	22
010110100	Closer	22
010110100	Listening	22
010110100	Delivered	23
010110100	Expecting	23
010110100	Worked	23
010110100	Difficult	24
010110100	Happened	25
010110100	Wanting	25
010110100	Parked	26
010110100	Comparable	27
010110100	Planning	27
010110100	Closes	27
010110100	Eaten	28
010110100	Edited	28
010110100	Access	28
010110100	Returned	30
010110100	Impressed	31
010110100	Carry	31
010110100	Arriving	31
010110100	Excited	31
010110100	Headed	32
010110100	Lived	34
010110100	Dined	36
010110100	Moved	36
010110100	Attention	37
010110100	Congrats	37
010110100	Coupled	39
010110100	Combined	40
010110100	Arrive	40
010110100	Talking	43
010110100	Heavy	45
010110100	Laid	45
010110100	Known	47
010110100	Depends	48
010110100	Priced	49
010110100	Packed	53
010110100	Agree	55
010110100	Goes	60
010110100	Forgot	60
010110100	Filled	61
010110100	Ditto	64
010110100	Move	66
010110100	Paired	71
010110100	Topped	78
010110100	Prepare	86
010110100	Contrary	89
010110100	Starting	90
010110100	Arrived	96
010110100	Stayed	97
010110100	Added	99
010110100	Prior	99
010110100	Wanted	102
010110100	Pass	106
010110100	Similar	108
010110100	Places	110
010110100	Working	117
010110100	Hidden	121
010110100	Start	122
010110100	Waiting	124
010110100	Cooked	126
010110100	STAY	127
010110100	Trying	135
010110100	Tucked	142
010110100	Moving	150
010110100	Shame	151
010110100	Waited	153
010110100	Plan	166
010110100	Ordering	172
010110100	Props	175
010110100	Comes	182
010110100	According	186
010110100	Close	195
010110100	Depending	196
010110100	Started	208
010110100	Decided	220
010110100	Wasn't	220
010110100	Welcome	225
010110100	Due	228
010110100	Sitting	245
010110100	Sit	249
010110100	Eating	260
010110100	Kudos	283
010110100	Served	285
010110100	Stick	289
010110100	Ate	296
010110100	Used	304
010110100	Hard	323
010110100	Compared	340
010110100	Want	354
010110100	Coming	358
010110100	Going	376
010110100	Based	378
010110100	CASH	383
010110100	Expect	422
010110100	Stay	428
010110100	Cash	547
010110100	Way	668
010110100	Looking	673
010110100	Been	866
010110100	Needless	1021
010110100	Make	1302
010110100	Too	1632
010110100	Come	1663
010110100	Be	1776
010110100	Came	2232
010110100	Nothing	3023
010110100	Went	3513
010110100	Not	16915
010110100	Go	3916
0101101010	Moments	22
0101101010	Expected	24
0101101010	Locally	29
0101101010	Bigger	33
0101101010	Smaller	50
0101101010	Apart	65
0101101010	Cheaper	77
0101101010	Worse	93
0101101010	Judging	97
0101101010	Different	120
0101101010	Far	143
0101101010	Less	249
0101101010	Rather	258
0101101010	Along	260
0101101010	Much	656
0101101010	Aside	677
0101101010	Hands	700
0101101010	Better	831
0101101010	Highly	1262
0101101010	More	1276
0101101010	Of	2375
0101101010	Other	2689
0101101010	Even	5554
0101101010	Our	7550
0101101011	HUH	20
0101101011	Haikus	21
0101101011	Sharing	23
0101101011	Hire	26
0101101011	Craving	26
0101101011	Ready	32
0101101011	Asking	35
0101101011	Offering	43
0101101011	Anywhere	47
0101101011	Everywhere	48
0101101011	Rarely	57
0101101011	Nowhere	64
0101101011	Asked	112
0101101011	Nor	128
0101101011	Anything	263
0101101011	Talk	355
0101101011	Need	370
0101101011	Ask	558
0101101011	Something	622
0101101011	Things	640
0101101011	Where	1213
0101101011	How	3409
0101101011	Why	3439
0101101011	What	10322
0101101011	As	13215
010110110	Parking's	24
010110110	Ain't	26
010110110	Twas	33
010110110	Formerly	33
010110110	Equally	34
010110110	Sounded	35
010110110	Methinks	36
010110110	Tis	37
010110110	Smells	39
010110110	-It's	43
010110110	Everything's	51
010110110	Whats	60
010110110	Food's	66
010110110	Feels	71
010110110	Feeling	86
010110110	Theres	93
010110110	Looked	104
010110110	Conveniently	106
010110110	Feel	109
010110110	Gets	127
010110110	Felt	132
010110110	Seemed	159
010110110	Thats	186
010110110	Tasted	203
010110110	Tastes	213
010110110	Certainly	257
010110110	Truly	290
010110110	Sounds	315
010110110	Looks	343
010110110	Quite	459
010110110	Seems	502
010110110	Such	696
010110110	She's	745
010110110	He's	862
010110110	You're	1152
010110110	What's	1181
010110110	Being	1467
010110110	They're	3019
010110110	Its	3980
010110110	That's	4515
010110110	It's	40950
010110110	There's	5836
010110111	Pardon	20
010110111	Likely	21
010110111	Forgive	22
010110111	She'd	25
010110111	Didnt	25
010110111	Gives	28
010110111	That'll	29
010110111	Practically	30
010110111	He'd	30
010110111	Lemme	32
010110111	Locals	32
010110111	Fool	34
010110111	Gonna	39
010110111	She'll	39
010110111	Allow	42
010110111	They'd	51
010110111	Silly	51
010110111	Already	53
010110111	Count	53
010110111	Everyone's	54
010110111	Barely	56
010110111	Wanna	58
010110111	Reminded	60
010110111	He'll	64
010110111	Cannot	82
010110111	Definately	87
010110111	Cant	92
010110111	It'd	95
010110111	Reminds	140
010110111	Excuse	142
010110111	Dont	166
010110111	Def	167
010110111	Won't	168
010110111	It'll	183
010110111	Lets	183
010110111	Wouldn't	193
010110111	We'd	212
010110111	Couldn't	219
010110111	Might	270
010110111	Doesn't	284
010110111	Should	284
010110111	Makes	311
010110111	You'd	349
010110111	Gotta	385
010110111	Must	401
010110111	Could	439
010110111	Simply	489
010110111	Trust	506
010110111	Totally	626
010110111	We'll	659
010110111	Almost	688
010110111	Didn't	787
010110111	Let's	1188
010110111	You'll	1322
010110111	Having	1347
010110111	Please	1395
010110111	Always	1408
010110111	Have	1418
010110111	Let	1514
010110111	Probably	1524
010110111	Never	1769
010110111	Would	1815
010110111	Will	2002
010110111	Can't	2063
010110111	Only	2710
010110111	Definitely	4715
010110111	To	4847
010110111	Just	8222
010110111	Don't	6518
01011100	Namely	20
01011100	Understandably	20
01011100	Alternatively	20
01011100	Thirdly	21
01011100	Inevitably	22
01011100	Weirdly	23
01011100	Taste-wise	25
01011100	Ideally	27
01011100	Foodwise	28
01011100	Price-wise	28
01011100	Consequently	32
01011100	Afterward	32
01011100	Altogether	39
01011100	Truthfully	41
01011100	Happily	43
01011100	Incidentally	43
01011100	Albeit	43
01011100	Technically	45
01011100	Similarly	50
01011100	Previously	57
01011100	Sincerely	58
01011100	Suddenly	58
01011100	Interestingly	62
01011100	Food-wise	64
01011100	Nowadays	68
01011100	Ironically	70
01011100	Likewise	70
01011100	Further	71
01011100	Anyhoo	77
01011100	Strangely	79
01011100	Specifically	82
01011100	Naturally	87
01011100	Essentially	101
01011100	All-in-all	102
01011100	Btw	105
01011100	Indeed	112
01011100	Currently	113
01011100	Afterwards	116
01011100	Moreover	127
01011100	Firstly	130
01011100	Initially	135
01011100	Anywho	137
01011100	Oddly	140
01011100	Hence	156
01011100	Ultimately	167
01011100	Frankly	176
01011100	Meanwhile	177
01011100	Therefore	214
01011100	Admittedly	221
01011100	Secondly	238
01011100	Furthermore	269
01011100	HOWEVER	272
01011100	Thus	287
01011100	Alas	289
01011100	Somehow	306
01011100	Surprisingly	325
01011100	Anyhow	326
01011100	Nonetheless	333
01011100	Nevertheless	335
01011100	Inside	430
01011100	Additionally	465
01011100	Thankfully	474
01011100	Obviously	477
01011100	Recently	512
01011100	Fortunately	521
01011100	Lastly	539
01011100	Regardless	541
01011100	Personally	701
01011100	Basically	903
01011100	Actually	921
01011100	Sadly	939
01011100	Granted	975
01011100	Anyways	1125
01011100	Luckily	1161
01011100	Honestly	1469
01011100	Otherwise	1509
01011100	Again	1616
01011100	Sure	1908
01011100	Finally	2247
01011100	Still	2540
01011100	Anyway	2914
01011100	Unfortunately	3165
01011100	Plus	3800
01011100	Overall	8618
01011100	Also	12867
01011100	However	10843
01011101	Alone	20
01011101	Drool	20
01011101	Ack	20
01011101	IDK	20
01011101	ANYWAYS	20
01011101	Gentlemen	20
01011101	A++++	20
01011101	Correction	20
01011101	Messy	21
01011101	Drawbacks	21
01011101	Pity	21
01011101	Attitude	21
01011101	Winning	21
01011101	Dom	21
01011101	Voila	21
01011101	Gawd	21
01011101	Ehhhh	21
01011101	Lowlights	21
01011101	Disclosure	21
